settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
6504942301						Order	701-2781905-5731454	701-2781905-5731454		DNX0zBKFN	Amazon.ca	ItemFees	ShippingChargeback	-3.88	AFN	21.11.2017	21.11.2017 22:57:58 UTC	42500638192834			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	ItemPrice	Principal	38.99	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	ItemPrice	Shipping	5.90	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	ItemFees	Commission	-5.85	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3430490-6228219	701-3430490-6228219		Dgp4rDKCN	Amazon.ca	Promotion	Shipping	-5.90	AFN	21.11.2017	21.11.2017 23:57:32 UTC	51226450179938			02-23CA-011-010617FBA04	1	CA Core Free Shipping 2016/03/16 6-42-44-87
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemPrice	Principal	16.99	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemPrice	Shipping	4.78	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemFees	Commission	-2.55	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-0744812-8234612	701-0744812-8234612		D1JWvTKnN	Amazon.ca	ItemFees	ShippingChargeback	-5.40	AFN	22.11.2017	22.11.2017 09:40:53 UTC	62786461159322			02-25CA-011-011200FBA05	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemPrice	Principal	38.99	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemPrice	Shipping	3.99	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemFees	Commission	-5.85	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-3755658-8697838	701-3755658-8697838		D6LZmMKDN	Amazon.ca	ItemFees	ShippingChargeback	-4.51	AFN	23.11.2017	23.11.2017 19:32:15 UTC	65746630543642			02-23CA-011-010617FBA04	1	
6504942301						Order	701-8112186-9261863	701-8112186-9261863		DVt6lBK9N	Amazon.ca	ItemPrice	Principal	38.99	AFN	23.11.2017	23.11.2017 20:27:31 UTC	56989325784842			02-23CA-011-010617FBA04	1	
6504942301						Order	701-8112186-9261863	701-8112186-9261863		DVt6lBK9N	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	23.11.2017	23.11.2017 20:27:31 UTC	56989325784842			02-23CA-011-010617FBA04	1	
6504942301						Order	701-8112186-9261863	701-8112186-9261863		DVt6lBK9N	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	23.11.2017	23.11.2017 20:27:31 UTC	56989325784842			02-23CA-011-010617FBA04	1	
6504942301						Order	701-8112186-9261863	701-8112186-9261863		DVt6lBK9N	Amazon.ca	ItemFees	Commission	-5.85	AFN	23.11.2017	23.11.2017 20:27:31 UTC	56989325784842			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	ItemPrice	Principal	38.99	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	ItemPrice	Shipping	3.93	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	ItemFees	Commission	-5.85	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	
6504942301						Order	701-6834964-6295460	701-6834964-6295460		DnvNdMK2N	Amazon.ca	Promotion	Shipping	-3.93	AFN	26.11.2017	26.11.2017 22:23:25 UTC	37617507216130			02-23CA-011-010617FBA04	1	CA Core Free Shipping 2016/03/16 6-42-44-87
6504942301						Order	702-9651379-8563467			DhwhX6cQ4	Amazon.ca	ItemPrice	Principal	35.99	MFN	27.11.2017	27.11.2017 03:31:41 UTC	04633076515898			02-25FM-065CA-110611FBM01	1	
6504942301						Order	702-9651379-8563467			DhwhX6cQ4	Amazon.ca	ItemFees	Commission	-5.40	MFN	27.11.2017	27.11.2017 03:31:41 UTC	04633076515898			02-25FM-065CA-110611FBM01	1	
6504942301						Order	702-3003752-6597043			DRpNqTcK4	Amazon.ca	ItemPrice	Principal	35.99	MFN	27.11.2017	27.11.2017 10:59:01 UTC	24891851184202			02-25FM-065CA-110611FBM01	1	
6504942301						Order	702-3003752-6597043			DRpNqTcK4	Amazon.ca	ItemFees	Commission	-5.40	MFN	27.11.2017	27.11.2017 10:59:01 UTC	24891851184202			02-25FM-065CA-110611FBM01	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemPrice	Principal	38.99	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemPrice	Shipping	6.55	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemFees	Commission	-5.85	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-5769472-1629065	702-5769472-1629065		D3nyzBPNk	Amazon.ca	ItemFees	ShippingChargeback	-7.40	AFN	28.11.2017	28.11.2017 09:24:34 UTC	10902425600562			02-23CA-011-010617FBA04	1	
6504942301						Order	702-7689003-5246648	702-7689003-5246648		DXGq25P2k	Amazon.ca	ItemPrice	Principal	24.99	AFN	28.11.2017	28.11.2017 23:52:58 UTC	04906199774538			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7689003-5246648	702-7689003-5246648		DXGq25P2k	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	28.11.2017	28.11.2017 23:52:58 UTC	04906199774538			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7689003-5246648	702-7689003-5246648		DXGq25P2k	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	28.11.2017	28.11.2017 23:52:58 UTC	04906199774538			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7689003-5246648	702-7689003-5246648		DXGq25P2k	Amazon.ca	ItemFees	Commission	-3.75	AFN	28.11.2017	28.11.2017 23:52:58 UTC	04906199774538			02-24CA-011-010628FBA01	1	
6504942301						Order	701-7314661-7680256	701-7314661-7680256		DGWBTmPJk	Amazon.ca	ItemPrice	Principal	24.99	AFN	30.11.2017	30.11.2017 00:07:10 UTC	54564580740922			02-24CA-011-010628FBA01	1	
6504942301						Order	701-7314661-7680256	701-7314661-7680256		DGWBTmPJk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	30.11.2017	30.11.2017 00:07:10 UTC	54564580740922			02-24CA-011-010628FBA01	1	
6504942301						Order	701-7314661-7680256	701-7314661-7680256		DGWBTmPJk	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	30.11.2017	30.11.2017 00:07:10 UTC	54564580740922			02-24CA-011-010628FBA01	1	
6504942301						Order	701-7314661-7680256	701-7314661-7680256		DGWBTmPJk	Amazon.ca	ItemFees	Commission	-3.75	AFN	30.11.2017	30.11.2017 00:07:10 UTC	54564580740922			02-24CA-011-010628FBA01	1	
6504942301						Order	701-5889900-3481833			DbWqk55k4	Amazon.ca	ItemPrice	Principal	39.99	MFN	30.11.2017	30.11.2017 04:19:20 UTC	64303246025722			02-23CA-011-010617FBM001C	1	
6504942301						Order	701-5889900-3481833			DbWqk55k4	Amazon.ca	ItemFees	Commission	-6.00	MFN	30.11.2017	30.11.2017 04:19:20 UTC	64303246025722			02-23CA-011-010617FBM001C	1	
6504942301						Order	S01-3015778-4737267	FM-IMUS-JOY20171127001		D1j97NPTk	SI CA Prod Marketplace	ItemPrice	Principal	0.00	AFN	30.11.2017	30.11.2017 18:26:08 UTC	24511627829861	FM-IMUS-JOY20171127001-0		66FM-0033FBA03CA-605888C	1	
6504942301						Order	S01-3015778-4737267	FM-IMUS-JOY20171127001		D1j97NPTk	SI CA Prod Marketplace	ItemFees	FBAPerUnitFulfillmentFee	-3.31	AFN	30.11.2017	30.11.2017 18:26:08 UTC	24511627829861	FM-IMUS-JOY20171127001-0		66FM-0033FBA03CA-605888C	1	
6504942301						Order	S01-3015778-4737267	FM-IMUS-JOY20171127001		D1j97NPTk	SI CA Prod Marketplace	ShipmentFees	FBA transportation fee	-5.11	AFN	30.11.2017	30.11.2017 18:26:08 UTC						
6504942301						Order	702-7555512-1439450			DHRLKgmz4	Amazon.ca	ItemPrice	Principal	39.99	MFN	01.12.2017	01.12.2017 03:42:48 UTC	35945016922066			02-23CA-011-010617FBM08	1	
6504942301						Order	702-7555512-1439450			DHRLKgmz4	Amazon.ca	ItemFees	Commission	-6.00	MFN	01.12.2017	01.12.2017 03:42:48 UTC	35945016922066			02-23CA-011-010617FBM08	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemPrice	Principal	24.99	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemPrice	Shipping	2.85	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.68	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.20	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemFees	Commission	-3.75	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7413885-5848245	702-7413885-5848245		Dchcs1qJk	Amazon.ca	ItemFees	ShippingChargeback	-2.99	AFN	03.12.2017	03.12.2017 02:54:31 UTC	18810089489714			02-24CA-011-010628FBA01	1	
6504942301						Order	702-7440695-6993806			DPmCmdmk4	Amazon.ca	ItemPrice	Principal	25.99	MFN	04.12.2017	04.12.2017 10:04:34 UTC	08844503556098			02-25FM-065CA-110203FBM04	1	
6504942301						Order	702-7440695-6993806			DPmCmdmk4	Amazon.ca	ItemFees	Commission	-3.90	MFN	04.12.2017	04.12.2017 10:04:34 UTC	08844503556098			02-25FM-065CA-110203FBM04	1	
6504942301						Order	701-6815453-5309060			DswRxBvv4	Amazon.ca	ItemPrice	Principal	35.99	MFN	04.12.2017	04.12.2017 10:04:48 UTC	68182135412770			02-25FM-065CA-110611FBM01	1	
6504942301						Order	701-6815453-5309060			DswRxBvv4	Amazon.ca	ItemFees	Commission	-5.40	MFN	04.12.2017	04.12.2017 10:04:48 UTC	68182135412770			02-25FM-065CA-110611FBM01	1	
6504942301						Order	702-5066071-6872267			DqPGxFH79	Amazon.ca	ItemPrice	Principal	39.99	MFN	04.12.2017	04.12.2017 10:18:52 UTC	48089562170066			02-23CA-011-010617FBM08	1	
6504942301						Order	702-5066071-6872267			DqPGxFH79	Amazon.ca	ItemFees	Commission	-6.00	MFN	04.12.2017	04.12.2017 10:18:52 UTC	48089562170066			02-23CA-011-010617FBM08	1	
