"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-02-20 1:17:11 AM PST","6578335391","Order","702-5553192-9272225","02-24CA-011-010628FBA01","Intimate Melody®NINA Silicone Kegel Balls -Kegel Exercise Kit - Kegel Exerciser, Pelvic Floor Weight Set, Control Training and Pelvic Floor Exercises","1","amazon.ca","Amazon","Montreal","Quebec","H4C 2K1","20.99","0","0","0","0","-3.15","-6.33","0","0","11.51"
"2018-02-20 6:27:19 AM PST","6578335391","Order","701-2349925-0386644","02-25CA-011-011200FBA05","Intimate Melody Kegel Exercise Weights - Ben Wa Ball Weights, Bladder Control & Pelvic Floor Exercises with Medical Silicone for Women","1","amazon.ca","Amazon","Scarborough","Ontario","M1B 3G2","13.99","4.69","0","-4.69","0","-2.10","-6.33","0","0","5.56"
"2018-02-21 6:47:34 PM PST","6578335391","Order","701-5427275-7171436","02-24CA-011-010628FBA01","Intimate Melody®NINA Silicone Kegel Balls -Kegel Exercise Kit - Kegel Exerciser, Pelvic Floor Weight Set, Control Training and Pelvic Floor Exercises","1","amazon.ca","Amazon","saint-jean-sur-richelieu","Quebec","J2X 1L3","20.99","3.92","0","-3.92","0","-3.15","-6.33","0","0","11.51"
"2018-02-22 1:01:14 PM PST","6578335391","Order","701-5666967-1130602","02-24CA-011-010628FBA01","Intimate Melody®NINA Silicone Kegel Balls -Kegel Exercise Kit - Kegel Exerciser, Pelvic Floor Weight Set, Control Training and Pelvic Floor Exercises","1","amazon.ca","Amazon","Longueuil","Quebec","J4K 3Y4","20.99","3.92","0","-3.92","0","-3.15","-6.33","0","0","11.51"
"2018-02-22 2:32:40 PM PST","6578335391","Order","701-9045006-5809042","02-25CA-011-011200FBA05","Intimate Melody Kegel Exercise Weights - Ben Wa Ball Weights, Bladder Control & Pelvic Floor Exercises with Medical Silicone for Women","1","amazon.ca","Amazon","Port Coquitlam","British Columbia","V3C 0E5","13.99","0.81","0","-0.81","0","-2.10","-5.88","0","0","6.01"
"2018-02-22 5:39:44 PM PST","6578335391","Order","701-0610066-8113027","02-23CA-011-010617FBM001C","Intimate Melody Mage Flexible Vibrators with 6 Modes, Bendable USB Massage Stimulator","1","amazon.ca","Seller","Nanaimo","British Columbia","V9R 1S4","39.99","0","0","0","0","-6.00","0","0","0","33.99"
"2018-02-22 5:41:35 PM PST","6578335391","Order","701-5555502-3033845","02-23CA-011-010617FBM001C","Intimate Melody Mage Flexible Vibrators with 6 Modes, Bendable USB Massage Stimulator","1","amazon.ca","Seller","Ottawa","Ontario","K2E 6A6","39.99","0","0","0","0","-6.00","0","0","0","33.99"
"2018-02-23 7:03:56 AM PST","6578335391","Order","702-5568007-3247420","02-25CA-011-011200FBA05","Intimate Melody Kegel Exercise Weights - Ben Wa Ball Weights, Bladder Control & Pelvic Floor Exercises with Medical Silicone for Women","1","amazon.ca","Amazon","Belleville","Ontario","K8P 3C8","13.99","0","0","0","0","-2.10","-6.33","0","0","5.56"
"2018-02-25 6:58:25 PM PST","6578335391","Order","701-6953847-3361852","02-25CA-011-011200FBA05","Intimate Melody Kegel Exercise Weights - Ben Wa Ball Weights, Bladder Control & Pelvic Floor Exercises with Medical Silicone for Women","1","amazon.ca","Amazon","Gonor","Manitoba","R1C 0B9","13.99","2.74","0","-2.74","0","-2.10","-6.33","0","0","5.56"
"2018-02-25 8:00:59 PM PST","6578335391","Order","702-3209042-2293035","02-23CA-011-010617FBM08","Intimate Melody® Mage Flexible Vibrators with 6 Modes, Bendable USB Massage Stimulator","1","amazon.ca","Seller","South Bruce Peninsula","Ontario","N0H 2T0","59.99","0","0","0","0","-9.00","0","0","0","50.99"
