settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
6516605641						Order	702-9275057-3570635			Dt4475pmw	Amazon.ca	ItemFees	Commission	-3.90	MFN	05.12.2017	05.12.2017 09:44:24 UTC	61629372972658			02-25FM-065CA-110203FBM04	1	
6516605641						Order	702-9275057-3570635			Dt4475pmw	Amazon.ca	ItemFees	ShippingHB	-3.00	MFN	05.12.2017	05.12.2017 09:44:24 UTC	61629372972658			02-25FM-065CA-110203FBM04	1	
6516605641						Order	701-3000224-1032256			DbNlvK5C4	Amazon.ca	ItemPrice	Principal	25.99	MFN	05.12.2017	05.12.2017 12:30:57 UTC	14258606394426			02-25FM-065CA-110203FBM04	1	
6516605641						Order	701-3000224-1032256			DbNlvK5C4	Amazon.ca	ItemFees	Commission	-3.90	MFN	05.12.2017	05.12.2017 12:30:57 UTC	14258606394426			02-25FM-065CA-110203FBM04	1	
6516605641						Order	702-5606488-8681815			DylzMZpxw	Amazon.ca	ItemPrice	Principal	25.99	MFN	07.12.2017	07.12.2017 03:58:09 UTC	10574750484882			02-25FM-065CA-110203FBM04	1	
6516605641						Order	702-5606488-8681815			DylzMZpxw	Amazon.ca	ItemFees	Commission	-3.90	MFN	07.12.2017	07.12.2017 03:58:09 UTC	10574750484882			02-25FM-065CA-110203FBM04	1	
6516605641						Order	701-7939287-7885834	701-7939287-7885834		Dgyb9wnQk	Amazon.ca	ItemPrice	Principal	24.99	AFN	08.12.2017	08.12.2017 00:09:16 UTC	66532537204426			02-24CA-011-010628FBA01	1	
6516605641						Order	701-7939287-7885834	701-7939287-7885834		Dgyb9wnQk	Amazon.ca	ItemFees	FBAPerUnitFulfillmentFee	-1.81	AFN	08.12.2017	08.12.2017 00:09:16 UTC	66532537204426			02-24CA-011-010628FBA01	1	
6516605641						Order	701-7939287-7885834	701-7939287-7885834		Dgyb9wnQk	Amazon.ca	ItemFees	FBAWeightBasedFee	-4.52	AFN	08.12.2017	08.12.2017 00:09:16 UTC	66532537204426			02-24CA-011-010628FBA01	1	
6516605641						Order	701-7939287-7885834	701-7939287-7885834		Dgyb9wnQk	Amazon.ca	ItemFees	Commission	-3.75	AFN	08.12.2017	08.12.2017 00:09:16 UTC	66532537204426			02-24CA-011-010628FBA01	1	
6516605641						other-transaction						other-transaction	Storage Fee	-3.40		08.12.2017	08.12.2017 02:33:29 UTC						
6516605641						other-transaction						other-transaction	Subscription Fee	-29.99		18.12.2017	18.12.2017 03:44:15 UTC						
